video_uid,file_size_mb,duration_sec,fps,width,height,video_source
c9c44dea-c37b-461d-aa14-20e934126df5,878.237696,4721.59,30.0,1440.0,1080.0,iiith
c9e6c8c6-6192-4c6b-a430-e5a867f69bd9,444.525829,811.97,30.0,1920.0,1080.0,minnesota
ca1773b8-ec8e-4f61-8e8f-7e4211830793,457.656547,1765.29,30.0,1920.0,1080.0,nus
ca33711a-5c59-435a-bacf-5857e7106559,1054.303149,1662.47,30.0,1440.0,1080.0,kaust
ca420a87-f940-4bbf-89da-c0d606acda08,14.883957,205.1,30.0,1440.0,1080.0,kaust
ca6c320b-b8cc-48b9-bee6-82f22ca90dcd,1749.589245,531.6,30.0,1920.0,1440.0,cmu
ca904341-e8f2-4d13-953f-fd7c8e276973,378.288958,1025.2,30.0,1440.0,1080.0,unict
caa582d2-0b56-4a75-893e-a3b727a448d0,550.114849,1790.97,30.0,1920.0,1440.0,bristol
caaee1c0-27ea-4201-b071-4d74e5c48223,531.832975,397.63,30.0,2560.0,1920.0,cmu
cad25340-62e3-49ad-9709-15c9e413d155,258.876458,554.67,30.0,1920.0,1080.0,minnesota
cae284a9-0794-4dc0-879a-3126d51a71b6,156.900313,678.3,30.0,1440.0,1080.0,unict
cb235c78-e524-417a-89fd-57b682bb223b,773.885267,2003.31,30.0,1920.0,1440.0,bristol
cb768fa7-3090-4d9c-b054-90f33ad8ace6,34.312004,61.93,30.0,1920.0,1080.0,minnesota
cb83eaff-62e9-4aff-bcdc-e3d747103020,136.671836,332.57,30.0,1920.0,1080.0,unict
cb8c7491-7751-49a6-9fca-257c38e971d1,786.58296,761.57,30.0,1440.0,1080.0,unict
cb8df5e7-af5c-4211-b779-0568f94c7ded,548.539394,3455.01,30.0,1440.0,1080.0,iiith
cb987dd4-f0ec-46ed-8bf0-3fee8c84fc90,1558.623043,3093.23,30.0,1920.0,1080.0,uniandes
cb9fa354-d780-4c8e-b3e5-d99e4754b9f4,4.67574,20.67,30.0,1440.0,1080.0,unict
cb9feccb-c0f7-42e7-a8f0-99d4f0450944,75.396745,652.73,30.0,1440.0,1080.0,kaust
cba13243-5ad3-4360-87df-6286867c473a,856.296595,5316.54,30.0,1440.0,1080.0,iiith
cbb644c5-aa49-479d-97ce-cfe515bf01ea,250.080631,2006.89,30.0,1440.0,1080.0,kaust
cbd93800-ab01-47f9-9b4c-9201b8cd167e,402.209574,2640.22,30.0,1440.0,1080.0,iiith
cbfeb6c8-ec1f-4884-bcbf-14d7764c4a36,461.492621,3600.63,30.0,1440.0,1080.0,iiith
cc3d4fcf-ef86-4796-9a89-5c49b3b32cd2,610.40261,1298.07,30.0,1920.0,1440.0,bristol
cc558ec2-1596-42c1-a59e-175daf8080cc,41.030589,55.77,30.0,2560.0,1920.0,cmu
cc575a16-64fd-4cda-9248-5d85f506fdfd,198.969615,2073.85,30.0,1440.0,1080.0,iiith
cc5ce8e7-4c6c-4ac9-bf25-e8b716a672c0,207.681379,612.18,30.0,1920.0,1440.0,bristol
cc63043d-d144-40e5-8eb8-b56f432ab37d,4640.155343,10634.7,30.0,1920.0,1080.0,uniandes
cc81ee49-a724-4adb-8834-87d411e0fea3,212.501459,1604.37,30.0,1440.0,1080.0,unict
cc90b6d6-a283-45f2-9ce1-3639acd6f74c,631.606269,2639.7,30.0,1920.0,1440.0,cmu
ccbc0c8d-f31e-46ca-af7b-872c35550457,262.871794,1477.37,30.0,1440.0,1080.0,kaust
ccc05b6c-1c3d-4748-9ba4-9d87efc42fe3,282.78792,1415.43,30.0,1440.0,1080.0,kaust
cccf180e-39b6-4c24-a1ad-b36410b768e5,85.94812,626.09,30.0,1440.0,1080.0,iiith
cce95cd8-188e-4d6b-996f-07f58fc9d117,153.912063,380.93,30.0,1440.0,1080.0,unict
cd12acc4-1952-459b-9cb1-0677cc92005a,517.704975,3310.39,30.0,1440.0,1080.0,iiith
cd1c518b-9020-4ac6-aae4-85c4370f825e,25.438819,227.23,30.0,1440.0,1080.0,kaust
cd1d3c56-69ca-4602-944e-bb9fabb9710b,381.743437,2074.13,30.0,1920.0,1080.0,nus
cd435f5e-95c4-440c-88c7-c65c19f94c4e,194.204312,430.83,30.0,1920.0,1440.0,bristol
cd4a46ba-548f-41bc-910b-4b0bc7fe5d9f,441.212745,926.0,30.0,1440.0,1080.0,unict
cd782861-d8d9-4eae-b642-bb4521b19e3d,47.958595,174.6,30.0,1440.0,1080.0,unict
cd8282c8-528e-4da8-97d2-2987ca818ff0,343.907964,716.47,30.0,1440.0,1080.0,unict
cda837dd-1632-45f8-88f7-cfbf7875523b,109.318326,1042.6,30.0,1440.0,1080.0,unict
cddbe0c1-8b82-4cc8-bd9f-152081bc51fc,520.196868,1800.23,30.0,1920.0,1080.0,minnesota
cde41c4f-50d1-4910-9f2a-4c7b6987df92,1274.021616,3534.75,30.0,1920.0,1440.0,bristol
ce19b572-7341-426a-8c2f-fe067344c98d,1189.015486,2564.93,30.0,1440.0,1080.0,kaust
ce2cf2f6-24aa-4195-93a6-f82b283815e6,1581.342344,1344.13,30.0,1440.0,1080.0,unict
ce85a66a-6417-430c-a300-d69ee4528913,482.317499,673.52,30.0,1440.0,1080.0,iiith
ce90119f-0fb4-486b-b785-588e8f2bcb2d,86.034513,270.12,30.0,1440.0,1080.0,iiith
cedde923-9c47-49a0-8e57-7e0d96cd97de,26.747099,89.5,30.0,2560.0,1920.0,cmu_africa
cee444e9-6c62-4e35-a322-05b45f418718,751.528069,1800.17,30.0,1920.0,1080.0,minnesota
ceea3a90-8339-4512-8ae2-0da5f1ee6bff,39.466619,209.87,30.0,1440.0,1080.0,kaust
ceeb75e8-ee95-4a5f-8ec0-e2a6fcb4d080,238.799894,910.23,30.0,1440.0,1080.0,unict
ceffa737-cc8b-410e-922b-9b20df52d974,35.771744,187.4,30.0,1440.0,1080.0,kaust
cf8345a5-30e1-44f9-8751-bd99836b5b1f,109.261937,235.56,30.0,1920.0,1440.0,utokyo
cf90f24b-32de-452a-b154-03ca5e47099a,63.513741,581.2,30.0,1440.0,1080.0,kaust
cf9103c8-f2f9-4a6d-bfe2-5086b2ea8f92,1104.110032,2144.68,30.0,1920.0,1440.0,bristol
cf95d6a4-6ad7-462c-9700-9f04bd993667,316.483822,519.08,30.0,1920.0,1440.0,utokyo
cf9b2219-bdea-4a91-a56d-02c028547400,548.009691,424.1,30.0,2560.0,1920.0,cmu
cfa595aa-c467-48fe-a86b-2e9b1a63ccab,601.03361,2829.41,30.0,1440.0,1080.0,iiith
cfc42371-cd58-48df-8bc5-f2fb29a6091e,2010.933466,1800.13,30.0,1920.0,1080.0,minnesota
cfd48b88-c207-4016-9518-b582ddeaddd9,21.695854,101.4,30.0,1440.0,1080.0,iiith
d02bd0da-e84e-40b8-81d7-47106f1911ae,319.657512,671.53,30.0,1440.0,1080.0,unict
d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24,49.418349,528.13,30.0,1440.0,1080.0,kaust
d0b57a7c-08d4-4c0e-80f0-836979dd965d,95.72414,256.13,30.0,2560.0,1920.0,cmu
d0cd84b0-afb3-4dde-9263-baaa4f40463a,331.959294,748.03,30.0,1920.0,1080.0,minnesota
d1229e3c-e380-42a1-bdea-e7e243493a97,1002.239521,7244.39,30.0,1440.0,1080.0,iiith
d136ab8d-e62e-41f0-b794-beb9a9e8e980,133.324651,156.77,30.0,1440.0,1080.0,unict
d13dab0f-6165-43a5-b68a-79921dfba509,343.274037,1213.37,30.0,1440.0,1080.0,iiith
d14d6c08-b80a-446a-988e-5b57a079097c,172.022861,412.8,30.0,1920.0,1080.0,minnesota
d1d1b6da-e7f8-48e7-9ee4-d8382582695a,508.677312,1063.25,30.0,1920.0,1440.0,bristol
d1ec3f0b-bfed-4a34-a44d-1e45b9fe119b,336.814614,708.01,30.0,1920.0,1440.0,utokyo
d1f59fb1-5f81-4bd4-b3f1-81d69ab71ef6,308.010273,1063.13,30.0,1440.0,1080.0,unict
d20f6551-0272-4a69-8b02-da7ffcf29e0f,456.46982,1302.77,30.0,1920.0,1440.0,bristol
d2222009-a717-4b16-91ce-6399c5bb798a,12.67703,119.57,30.0,1440.0,1080.0,unict
d256e7bd-131c-498b-8398-52e996264fa8,177.482888,748.7,30.0,1440.0,1080.0,unict
d25c1a0b-c489-466c-aa24-9d7dd2df977e,6775.755937,1834.77,30.0,2560.0,1920.0,cmu
d2606d87-2a9b-48df-96b2-5df1a4457215,268.841301,594.51,30.0,1920.0,1440.0,bristol
d268cbf9-ad20-4cd3-a463-97f0e67cc273,88.936612,255.83,30.0,1920.0,1440.0,cmu
d27d4db8-c1c5-46e0-af9f-bc9aa24f1d4c,120.626034,4232.29,30.0,1440.0,1080.0,iiith
d29b209e-cbc7-40a7-a0d6-acf803b86c78,33.907874,537.0,30.0,1920.0,1080.0,minnesota
d2de811c-9255-4c4f-8a54-a2fc65527f59,377.72758,1397.32,30.0,1440.0,1080.0,iiith
d2e05761-29c4-4dd5-8ef6-027e40fea282,646.379083,3342.8,30.0,1440.0,1080.0,iiith
d2f675c2-978a-44a4-b8b0-c7da921f5cc0,235.043603,1058.09,30.0,1440.0,1080.0,iiith
d3075d27-12e9-40ec-9066-cb381eed8aa6,371.147868,954.52,30.0,1440.0,1080.0,unict
d3146817-e038-4fce-b407-fa955b2d1963,1268.390727,5058.85,30.0,1440.0,1080.0,iiith
d3279f4f-eea5-448f-a930-aafac6b668ac,5508.956594,5335.8,30.0,1440.0,1080.0,iiith
d362ba00-301d-4e88-8786-c4da2684e62e,109.049685,683.45,30.0,1440.0,1080.0,kaust
d36bb05b-2b9a-468c-93c1-7469aa559baf,542.529628,7217.19,30.0,1440.0,1080.0,iiith
d37e336e-31b7-464f-bc74-f836279dcee3,92.141483,371.93,30.0,1440.0,1080.0,unict
d38dad44-e3ef-43f0-8613-832757458348,108.93601,736.8,30.0,1440.0,1080.0,kaust
d38f271c-53f3-4771-8c17-a5157e723067,4663.321285,2274.25,30.0,1920.0,1440.0,bristol
d392a2c0-7afb-436b-9233-08e3aa6ef741,646.176398,1000.6,30.0,1920.0,1440.0,cmu
d3980f7e-2ef1-4b2b-b73a-2a7db7465660,367.115324,1776.73,30.0,1920.0,1080.0,nus
d3a0899e-2093-454c-9f65-30087883193a,8150.914484,3720.43,30.0,1920.0,1440.0,cmu
d3dd9264-3fbc-468f-8c8f-433c3e804411,92.2342,1045.67,30.0,1440.0,1080.0,kaust
d41f3a00-ef34-4405-90f9-1dece0ecd129,135.134287,152.43,30.0,2560.0,1920.0,cmu
d41f6dac-369a-4fed-abed-2423b28bb8f8,2230.803525,531.57,30.0,2560.0,1920.0,cmu
d46c28a9-e94e-492e-bf12-07d253f65328,724.596551,4374.7,30.0,1920.0,1080.0,unict
d4b97eac-795c-41ee-a54e-6c50ef5ae69c,26.52848,35.73,30.0,1920.0,1080.0,minnesota
d4c28488-a494-405d-bc8d-27a074aa9c5c,122.75393,1290.7,30.0,1440.0,1080.0,unict
d4d34e1f-6ff1-4ec2-a2fe-9c801aa9f8dd,106.736671,828.0,30.0,1440.0,1080.0,unict
d4f2eac6-6e00-49fc-9be6-b9e3ebd1ca85,1364.773655,1040.77,30.0,1920.0,1080.0,unict
d4fb2a98-af49-4616-b404-ea60d8c1e0bb,432.139561,1198.39,30.0,1920.0,1440.0,bristol
d51a0b73-1ad7-4d4e-be99-714f6637668a,893.225076,1397.5,30.0,1920.0,1440.0,bristol
d521d31b-83aa-48ef-9ccf-eee9773c50dc,1330.429294,3851.5,30.0,1920.0,1080.0,frl_track_1_public
d55c3204-8dfe-44c4-8822-d748e6fe6d8a,217.99066,1186.6,30.0,1440.0,1080.0,kaust
d57f96f7-0a4c-4140-8806-45cbc9eb0483,1995.938594,3647.86,30.0,1440.0,1080.0,iiith
d582408a-1d49-4389-b3af-f5b374823c4f,1572.827512,4419.62,30.0,1440.0,1080.0,iiith
d59f69bd-8250-4d06-998b-f057f51e6a8f,489.442356,708.03,30.0,1920.0,1440.0,utokyo
d5a09f08-294d-446a-8f56-d3e09232039b,659.427941,1513.52,30.0,1920.0,1440.0,bristol
d5ac2685-a012-46fe-8bc9-5c21c07edb0a,441.539297,1603.37,30.0,1440.0,1080.0,kaust
d5b41979-30df-41f3-9fb3-1e283fca8b3c,19.710827,47.33,30.0,2560.0,1920.0,cmu
d5b7e865-a74f-41c1-9946-f3c6da61c0c5,110.133676,203.48,30.0,1920.0,1440.0,utokyo
d5d01a08-b5ad-4bb5-be0b-60154583e82c,134.921823,1004.7,30.0,1920.0,1440.0,bristol
d5f74b8a-7636-45c3-9c1b-9e0a596c2b56,64.043955,203.2,30.0,1440.0,1080.0,iiith
d60525a7-d319-4c8c-a264-3659ec005817,49.448621,140.83,30.0,1440.0,1080.0,kaust
d60ab94d-8e10-40a5-8ba1-bfb154a3c842,830.936733,3943.97,30.0,1440.0,1080.0,iiith
d64fb34a-08fd-416c-ac6f-86a0813869a8,328.504726,956.53,30.0,1920.0,1080.0,minnesota
d66f42bb-822b-444a-bce0-ddd15b29bd1b,105.078645,213.63,30.0,1440.0,1080.0,kaust
d67e2788-e28c-417d-8142-f081a0c174c8,810.345933,1622.72,30.0,1440.0,1080.0,iiith
d680fc86-1484-4f8d-9a5b-90fc4f473aee,125.707009,307.43,30.0,1920.0,1080.0,unict
d6e25033-e0dd-47e0-8ef5-b0cb7ba56818,1550.280004,1919.08,30.0,1920.0,1440.0,bristol
d6e7eb54-2f8c-46f5-8b7c-5941ab3ace2a,22.831566,363.4,30.0,1440.0,1080.0,iiith
d72003de-42f9-4e11-b06a-8321b8662ca6,126.316984,695.63,30.0,1440.0,1080.0,unict
d731d55b-a67c-498e-9016-2758185a2553,61.671035,321.37,30.0,1440.0,1080.0,kaust
d73e5118-f353-4891-88bc-f09b8096207b,92.261339,209.07,30.0,1440.0,1080.0,kaust
d74c95ba-e072-44f8-bb2f-2631379af06d,294.473962,1228.33,30.0,1440.0,1080.0,iiith
d752fc52-9592-4cb5-910b-d09bb39261fd,632.450282,1054.48,30.0,1440.0,1080.0,kaust
d758b0c3-1c50-4abb-b1bc-a1b16d3397eb,127.234816,156.29,30.0,1440.0,1080.0,kaust
d78a57ea-da64-48e2-a406-abc8f84b9f85,2546.847391,2629.0,30.0,2560.0,1920.0,cmu
d78e3794-6f26-4e01-a2ce-08696774c056,210.829914,2116.16,30.0,1440.0,1080.0,iiith
d7951b74-71fc-4dd7-a874-408088870e72,2678.391483,6348.42,30.0,1440.0,1080.0,iiith
d7a2e92e-dc74-4e79-be04-a86f829fc3ec,450.36499,2116.16,30.0,1440.0,1080.0,iiith
d7a67b75-ad74-45d1-b78a-1fd8f9422ae6,856.21653,1938.0,30.0,1920.0,1440.0,bristol
d7e85000-77af-4fc9-a26d-f160672afd5c,154.548055,203.93,30.0,1920.0,1440.0,cmu
d813a821-8cc1-4700-a7a4-d4e6edfed26e,216.305909,532.03,30.0,1920.0,1440.0,utokyo
d8217a15-4527-4557-94c5-df4eb78b748a,912.861305,3740.4,30.0,1440.0,1080.0,kaust
d82e30aa-42fe-4f5c-a0b4-81ea66c5edf7,1855.581133,3174.22,30.0,1440.0,1080.0,iiith
d84b7316-6db7-49f3-be95-49121c5a68d7,1146.603422,3840.3,30.0,1440.0,1080.0,kaust
d85a94b2-27dc-4aac-bcca-d762e37a2eab,4371.201835,2656.57,30.0,1920.0,1440.0,bristol
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,732.923834,985.37,30.0,1440.0,1080.0,unict
d8936caf-0142-4ceb-bacc-70313a19f169,518.391613,1388.7,30.0,1920.0,1080.0,minnesota
d89ddccf-4845-4f01-8de2-23cde70c0a45,905.109418,3251.52,30.0,1440.0,1080.0,unict
d8c48359-4f87-4b77-8297-b921d605fbbd,23.4375,236.56,30.0,1440.0,1080.0,unict
d8c7bf34-0440-48b3-bf22-263d7c926074,208.492844,388.17,30.0,1920.0,1080.0,minnesota
d8c894ab-7b08-4983-9e80-fdb5d6ee0202,503.119886,5063.39,30.0,1440.0,1080.0,iiith
d9162e17-7325-4f1f-8a18-823a796cf2fb,210.180177,914.53,30.0,1920.0,1440.0,cmu
d91dc73b-0c0e-49ed-960c-4534e7557c48,709.504499,996.3,30.0,1920.0,1440.0,cmu
d94854b6-3469-4c9c-8d2b-aa9019010a11,555.948064,2120.86,30.0,1920.0,1440.0,bristol
d9691bde-a0b2-4521-8374-a74f594aaaac,476.175613,877.4,30.0,1440.0,1080.0,iiith
d978d448-478c-40a9-b160-e56bade3a562,64.020763,158.0,30.0,1920.0,1080.0,unict
d9941963-10dd-49bc-badc-998c88cf1e18,634.637636,1926.97,30.0,1440.0,1080.0,unict
d9db7166-e5fe-4ce5-85eb-0c437c4ddf32,1893.502418,17267.5,30.0,1440.0,1080.0,iiith
d9eb1ae4-acee-457e-a0bf-b0e49b4576ce,1407.475665,1146.12,30.0,1440.0,1080.0,kaust
d9ebd625-4b42-4906-9f4e-da8a7dc93bc7,36.162361,249.7,30.0,1440.0,1080.0,unict
d9f3226a-5cd6-42bf-a7d4-201f06fc81b1,637.321913,3812.63,30.0,1920.0,1080.0,bristol
da17baff-d7f9-4d48-8ca0-d4991d8a440f,174.703277,586.7,30.0,2560.0,1920.0,cmu
da32ff6e-27b2-47e6-b38f-dbf7a36b5f4d,266.679762,674.13,30.0,1440.0,1080.0,unict
da413a89-ecdb-44b2-bb9c-09a6bd8396c6,784.622501,6550.86,30.0,1440.0,1080.0,iiith
da5bebf7-d7d0-4a1f-aab4-72027b74eb01,7260.353302,2771.2,30.0,2560.0,1920.0,cmu
da6a171b-188a-4a9d-978f-0a8a784481d7,154.017859,240.83,30.0,2560.0,1920.0,cmu_africa
da80cc0f-c003-4ef3-b5ca-b09d3b105a03,319.937827,560.09,30.0,1920.0,1440.0,utokyo
da83370f-a3a2-45a7-ab22-7e6cf26a25fd,1405.950683,3685.47,30.0,1920.0,1440.0,cmu
dabcf717-b9f8-4547-b395-2745e2a45356,130.325397,401.47,30.0,1440.0,1080.0,unict
dac13cff-2cb3-46e3-bb29-ef639bc7f414,229.015887,463.1,30.0,2560.0,1920.0,cmu
dad4eb3d-3331-48e5-b3d8-81b7d5fb3ab0,252.888248,2124.73,30.0,1440.0,1080.0,kaust
dad6f975-3cbf-4609-a362-5bdef5a031a2,411.888565,2045.93,30.0,1920.0,1440.0,bristol
daf5384b-ea5c-4cce-bb8a-540a360075bf,873.680447,1133.47,30.0,1440.0,1080.0,unict
dafc891e-05f0-4734-88c6-1f818ac67a23,769.582307,3646.31,30.0,1088.0,1080.0,indiana
db00b25c-2900-4e86-89c7-d23bc96d46df,35.002191,124.67,30.0,1440.0,1080.0,unict
db171065-a8a9-49f7-bc56-66879d228b30,504.739981,1861.73,30.0,1440.0,1080.0,unict
db3f7933-dfa0-4678-9d4f-393b628ded45,354.958746,1594.83,30.0,1440.0,1080.0,kaust
db532215-0f8f-4cb9-8118-004746c5786f,280.549609,2063.87,30.0,1440.0,1080.0,kaust
db8e8171-882a-4359-ae23-89de26c98e84,286.172236,2803.56,30.0,1440.0,1080.0,iiith
db9805e6-c9fc-46bb-b0a9-c4025721cff0,331.13234,739.77,30.0,2560.0,1920.0,cmu
dbb150a2-a47c-42b0-82e4-b076b69f0fb2,461.456236,970.51,30.0,1920.0,1440.0,bristol
dbb5e1ac-45cc-4778-96dc-ed6698fc7230,152.929299,325.53,30.0,1920.0,1440.0,bristol
dbb6b742-2995-46f1-81ae-00d8256eb98e,168.199471,642.77,30.0,1440.0,1080.0,kaust
dbc37e1d-e6bf-4301-9997-98c3fe68a922,1940.806436,827.8,30.0,1920.0,1080.0,iiith
dbcca18b-4b62-4ba1-b799-a6a65231d084,555.21787,5093.66,30.0,1440.0,1080.0,iiith
dc030d61-5866-4285-934f-b0144346e067,436.522707,2002.07,30.0,1920.0,1440.0,cmu
dc16fb2a-7caf-41f4-b2a3-d2ff8cd38255,232.870526,1491.69,30.0,1440.0,1080.0,iiith
dc306087-4841-4ae3-9136-0dc45716bb9b,917.928313,1640.07,30.0,2560.0,1920.0,cmu
dc382b28-2f31-4276-b972-0b7dea9ebaad,30.939053,131.03,30.0,1440.0,1080.0,unict
dc4238d7-01a6-4480-b5b6-1ae3aa8cd228,408.893067,708.01,30.0,1920.0,1440.0,utokyo
dc496391-e201-4f7a-a2b9-1aca69a171e7,1098.616557,4232.29,30.0,1440.0,1080.0,iiith
dc4d0940-b35c-4700-af77-5f13bb530ad8,944.205387,1643.9,30.0,1920.0,1080.0,minnesota
dc615634-8536-45be-a98f-45b76252bfa3,116.964119,840.07,30.0,1440.0,1080.0,unict
dc6da3c4-dcb4-4ccb-8d2e-d5023dac6ace,223.808161,491.69,30.0,1920.0,1080.0,unict
dc708402-b918-4bef-b2ea-88bf22a7fb1f,83.110911,429.67,30.0,1440.0,1080.0,kaust
dc822d9c-3b09-4b63-86cc-81cecf29b259,190.85502,253.43,30.0,1920.0,1080.0,minnesota
dcd09fa4-afe2-4a0d-9703-83af2867ebd3,84.897997,596.43,30.0,1440.0,1080.0,kaust
dcd30089-0bff-430d-a8ae-c41516301d88,255.366609,603.87,30.0,1920.0,1440.0,bristol
dcd85b93-702c-41bd-b207-08b49678e33e,271.742295,1219.27,30.0,1440.0,1080.0,iiith
dcf0572e-8825-41dd-9efd-291c2e1b5204,41.708264,252.57,30.0,1440.0,1080.0,unict
dd02cb36-1265-40b4-b141-4e9f58c0d3b9,214.334429,652.77,30.0,1440.0,1080.0,unict
dd08bc58-b614-4ba7-b883-a213560621dd,76.36732,349.97,30.0,1440.0,1080.0,kaust
dd28584f-13e1-4fd9-97c1-0cc9a2313868,2498.565821,3728.27,30.0,1920.0,1440.0,cmu
dd5214e7-85bb-41b4-93e0-5ef34b8af687,777.349066,1566.47,30.0,1920.0,1440.0,cmu
ddc4e9ed-97bc-4df8-ad63-b23f616c7cb0,78.972837,89.8,30.0,1440.0,1080.0,unict
dddce8ac-09b0-4b13-b0fa-eb18e1f27b21,785.551766,1800.13,30.0,1920.0,1080.0,minnesota
de130a10-2c84-4006-b112-d90c8860804f,441.749028,899.87,30.0,1440.0,1080.0,unict
de19da07-f1b9-430e-91fb-14323ef27eb1,2790.634622,1081.15,30.0,1920.0,1080.0,unict
de37a11d-1dcd-4f5b-9054-155093b3a073,5471.618549,13783.9,30.0,1920.0,1080.0,uniandes
de3e73c8-af20-4115-a42e-450fccb81eaf,62.090661,510.2,30.0,1440.0,1080.0,unict
de7c6c45-031b-4706-9068-02f44de692d3,295.458574,1012.57,30.0,1920.0,1440.0,bristol
de8ea8a7-6bdb-4679-9b17-9dc6a79e45e7,276.273608,1594.8,30.0,1440.0,1080.0,kaust
dea0ae26-eef2-4065-95cd-90feb5e7121f,730.35123,1414.03,30.0,1920.0,1440.0,bristol
dea11d9b-46ad-4561-a9a7-a9c2f453723f,352.742577,1063.13,30.0,1440.0,1080.0,unict
debfb68a-eae2-464e-847a-cd3fea23f3ca,198.719245,1422.48,30.0,1440.0,1080.0,iiith
dedaa2ad-306d-47b3-a4c4-90b6b2c37e78,8570.631432,12840.9,30.0,1920.0,1080.0,uniandes
dee85b6f-9a43-467f-ae31-cbf468cd8965,1002.506056,3214.77,30.0,1440.0,1080.0,unict
deea34e6-97d6-42a3-bfd3-e71e200b1d9a,300.510674,1799.13,30.0,1920.0,1440.0,bristol
def2e8dd-aaf7-467f-aa8f-46f654e6f4e0,739.343339,1949.87,30.0,1920.0,1440.0,bristol
df01a6a0-2404-4a91-bd95-1ca04a4bcb05,200.472341,959.23,30.0,1440.0,1080.0,unict
df024106-63d6-4de4-8a8a-966a86b14eea,260.867806,668.32,30.0,1920.0,1440.0,bristol
df10e714-4e7b-4173-9025-3f13277343a9,212.750708,340.1,30.0,1440.0,1080.0,unict
df3fa0f8-00b6-4a83-b7e8-0737474cd728,1338.139797,1063.13,30.0,2560.0,1920.0,cmu
df59a988-5814-4bc4-9445-93d50cef9b69,1138.112139,478.61,30.0,1920.0,1080.0,unict
df630387-82c6-4c90-95e8-6ba558c907a2,204.980974,271.33,30.0,2560.0,1920.0,cmu
df77aa22-b198-4081-a10b-940bcd3639d5,2340.789037,5761.2,30.0,1440.0,1080.0,iiith
df7bdd06-c392-4a3d-ae1a-cdc234582472,127.079453,114.2,30.0,1440.0,1080.0,unict
dfaba491-c7e9-43c0-8294-b5b96d22fa7e,769.463113,2467.13,30.0,1920.0,1440.0,bristol
dfd0bc0c-28fc-4302-9a75-77df6c53ab31,571.203024,683.77,30.0,1920.0,1080.0,minnesota
dfdfde56-5e0f-4e8f-aa5b-73fae9336086,220.254026,1192.35,30.0,1440.0,1080.0,iiith
dfe04c95-e69b-4cb9-bf35-87e16ddd6ca8,765.417699,1402.53,30.0,1920.0,1440.0,cmu
e00d8164-9996-48ed-8645-bb88ab30cc09,609.532585,1058.09,30.0,1440.0,1080.0,iiith
e04cd16e-ac93-406c-9b60-ec7e956e9d32,1351.467598,4519.94,30.0,1440.0,1080.0,iiith
e0949d28-4751-46cb-8e5e-b65f2c623c55,34.309982,128.72,30.0,1440.0,1080.0,iiith
e09a667f-04bc-49b5-8246-daf248a29174,43.88316,142.57,30.0,1920.0,1080.0,minnesota
e0b22a37-836a-4231-a5ec-98114c311d32,42.790247,114.03,30.0,1920.0,1080.0,unict
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,734.749013,1140.7,30.0,1440.0,1080.0,unict
e0cd64ef-f4df-454d-8073-60cd3ae06904,88.606322,146.7,30.0,1920.0,1440.0,cmu
e0ec0855-609e-4974-8af8-a59d213c05e5,457.660696,1888.62,30.0,1920.0,1080.0,nus
e0f24177-3542-4d00-93e5-94f03a856d5f,918.541622,1063.27,30.0,1920.0,1440.0,bristol
e0f75a35-4dde-44ef-aee7-cab38e4524f6,498.209692,5369.83,30.0,1920.0,1080.0,iiith
e163fce9-9c9d-48e2-8e25-91001b364722,3471.186438,1594.27,30.0,1920.0,1440.0,cmu
e17e29ea-a164-42a0-82d3-1df235d745eb,10.976817,12.03,30.0,1440.0,1080.0,unict
e187d152-8068-4446-9c60-e40682e9fe5e,864.675428,1082.4,30.0,1920.0,1440.0,bristol
e19b1be3-8ee9-44cc-ae7d-99a3591ebba5,331.856961,708.03,30.0,1920.0,1440.0,utokyo
e1b22a6c-dfd6-4c11-a9f6-1033b110f766,1307.611065,1283.43,30.0,1920.0,1080.0,minnesota
e1ef793e-19b5-420b-b0ce-e114e2e8153d,860.439211,1433.22,30.0,1920.0,1440.0,bristol
e1f00539-4cf5-449b-b13b-c7ee11a4c0bb,174.615665,531.0,30.0,1920.0,1080.0,minnesota
e230ee03-c90d-426c-91d2-256bdc0a3e68,199.559596,708.03,30.0,1920.0,1440.0,utokyo
e2469ed9-64a2-42b4-8cf7-089b1c7e7ba5,141.053365,417.87,30.0,1920.0,1080.0,minnesota
e250017c-16ff-4825-9c30-160f391e1549,173.360134,949.43,30.0,1440.0,1080.0,kaust
e25318c3-1bb2-4d60-9476-98b177af30be,136.230993,470.04,30.0,1920.0,1440.0,bristol
e2abddbd-526f-4e3f-be10-39ab2c5d5a3a,394.935626,3174.22,30.0,1440.0,1080.0,iiith
e2cc2a6c-5dff-4c8f-840e-0418e37c91ce,27.123437,133.2,30.0,1440.0,1080.0,unict
e2dd39cb-63e2-4ebb-b99a-ad7ff579b048,1248.174812,2810.25,30.0,1440.0,1080.0,iiith
e2f492ff-74c7-4fdc-8c93-0d4ebf66cc63,1355.846371,2098.49,30.0,1920.0,1440.0,bristol
e30c9bc8-7cd7-492d-ae04-c5a3e817a8a1,3956.013781,1222.97,30.0,2560.0,1920.0,cmu
e334bf47-e5f0-4922-8cde-4700951fa193,847.981883,1738.77,30.0,1920.0,1080.0,minnesota
